,department,municipality,postal_code,household_size,organization_assistance,org__other,org__productive_support _social_program,org__education,org__non_food_products,org__health_benefits,org__basket_bonus_cupon_for_food,org__in_kind_food,org__money,government_assistance,gov__other,gov__productive_support _social_program,gov__education,gov__non_food_products,gov__health_benefits,gov__basket_bonus_cupon_for_food,gov__in_kind_food,gov__money,wfp_assistance,wfp__cash,wfp__bonus_coupon,wfp__in_species,num_person_income,income_source,total_income,has_debt,debt_amount,debt_reason,has_saved_money,ammount_saved,cari,cari_category,cari_insecurity
670,bolivar,el_carmen_de_bolivar,13244,7,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,150000,0,,,0,,3.0,Moderate Insecurity,1
806,bolivar,el_guamo,13248,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,800000,0,,,0,,1.75,Marginal Security,0
807,bolivar,el_guamo,13248,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,200000,0,,,0,,3.0,Moderate Insecurity,1
808,bolivar,turbaco,13836,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,700000,0,,,0,,2.5,Moderate Insecurity,1
809,bolivar,turbaco,13836,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,1,0.0,0,0,0,3,Work,1500000,1,5000000,Buy productive inputs,1,2000000,1.75,Marginal Security,0
952,bolivar,el_guamo,13248,6,0.0,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0.0,0,0,0,1,Work,500000,0,,,0,,2.25,Marginal Security,0
953,bolivar,el_guamo,13248,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,500000,0,,,0,,2.0,Marginal Security,0
954,bolivar,el_guamo,13248,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,900000,0,,,0,,2.5,Moderate Insecurity,1
1259,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,1,0,0,0,0.0,0,0,0,2,Work,200000,0,,,0,,3.5,Severe Insecurity,1
1260,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1000000,1,2000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,3.75,Severe Insecurity,1
1261,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,700000,1,450000,Cover health expenses,0,,2.0,Marginal Security,0
1262,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Pension,2000000,1,5000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,2.25,Marginal Security,0
1263,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,200000,1,400000,Buy food,0,,2.5,Moderate Insecurity,1
1264,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,200000,0,,,0,,2.5,Moderate Insecurity,1
1265,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Pension,800000,0,,,0,,2.25,Marginal Security,0
1266,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1000000,1,9000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",1,20000,2.75,Moderate Insecurity,1
1267,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,300000,1,400000,Buy food,0,,3.25,Moderate Insecurity,1
1268,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,Pension,9000000,0,,,0,,1.5,Marginal Security,0
1269,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1200000,0,,,0,,2.25,Marginal Security,0
1270,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,5500000,1,18000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,2.25,Marginal Security,0
1271,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Remittances from migrants or help from family/friends,3000000,0,,,0,,2.25,Marginal Security,0
1272,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Work,850000,1,5000000,"Cover basic services (water, electricity)",1,2800000,2.5,Moderate Insecurity,1
1273,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,1000000,0,,,0,,2.5,Moderate Insecurity,1
1274,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1000000,1,5000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,2.25,Marginal Security,0
1275,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1900000,1,3900000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,1.75,Marginal Security,0
1276,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,600000,1,12000000,Other,0,,2.75,Moderate Insecurity,1
1277,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,240000,0,,,0,,3.5,Severe Insecurity,1
1278,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,1,0.0,0,0,0,2,Work,1200000,0,,,0,,2.75,Moderate Insecurity,1
1279,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Work,1000000,0,,,1,500000,1.75,Marginal Security,0
1280,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,5000000,0,,,1,1500000,1.0,Secure,0
1281,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1000000,0,,,0,,2.25,Marginal Security,0
1282,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Work,300000,1,8000000,"Cover basic services (water, electricity)",0,,2.5,Moderate Insecurity,1
1283,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1900000,1,6000000,Other,0,,1.5,Marginal Security,0
1284,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,"Other (income, chance, inheritance...)",1400000,1,55000000,Other,0,,2.0,Marginal Security,0
1285,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1000000,1,200000,Other,0,,2.5,Moderate Insecurity,1
1286,bolivar,cartagena_de_indias,13001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Remittances from migrants or help from family/friends,250000,0,,,0,,3.5,Severe Insecurity,1
1287,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,700000,0,,,0,,2.5,Moderate Insecurity,1
1288,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,0.0,0,0,0,2,Work,750000,1,4000000,Buy productive inputs,1,30000,2.75,Moderate Insecurity,1
1289,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,200000,0,,,0,,3.5,Severe Insecurity,1
1290,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,500000,1,12000000,Buy productive inputs,0,,2.25,Marginal Security,0
1291,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,480000,0,,,0,,3.5,Severe Insecurity,1
1292,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,300000,0,,,1,100000,2.75,Moderate Insecurity,1
1293,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,900000,0,,,0,,2.0,Marginal Security,0
1294,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0.0,0,0,0,2,Work,870000,1,8000000,Other,0,,2.25,Marginal Security,0
1295,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1500000,0,,,0,,3.75,Severe Insecurity,1
1296,bolivar,el_carmen_de_bolivar,13244,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,250000,0,,,0,,2.75,Moderate Insecurity,1
1496,bolivar,el_guamo,13248,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Government assistance,270000,0,,,0,,2.0,Marginal Security,0
1497,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,700000,0,,,0,,2.75,Moderate Insecurity,1
1498,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,400000,1,1500000,"Cover basic services (water, electricity)",0,,2.25,Marginal Security,0
1499,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,500000,0,,,0,,2.25,Marginal Security,0
1500,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,1000000,0,,,0,,1.5,Marginal Security,0
1759,bolivar,el_guamo,13248,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,680000,1,350000,Buy food,1,300000,2.25,Marginal Security,0
1760,bolivar,el_guamo,13248,5,1.0,0,0,0,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,600000,0,,,0,,1.0,Secure,0
1761,bolivar,el_guamo,13248,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,100000,1,500000,Buy food,0,,2.25,Marginal Security,0
1762,bolivar,el_guamo,13248,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,300000,0,,,0,,1.75,Marginal Security,0
1763,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,1000000,1,4000000,Other,0,,2.5,Moderate Insecurity,1
1764,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,Work,600000,0,,,1,200000,3.0,Moderate Insecurity,1
1765,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,800000,1,3000000,Other,1,300000,2.25,Marginal Security,0
1766,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,Government assistance,200000,0,,,0,,3.75,Severe Insecurity,1
1767,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,300000,0,,,0,,2.5,Moderate Insecurity,1
1768,bolivar,turbaco,13836,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,500000,0,,,0,,4.0,Severe Insecurity,1
2389,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work, ,0,,,0,,4.0,Severe Insecurity,1
2390,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,The household receives no income of any kind,190000,1,122620,"Cover basic services (water, electricity)",0,,4.0,Severe Insecurity,1
2391,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Remittances from migrants or help from family/friends,850000,0,,,0,,2.5,Moderate Insecurity,1
2392,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,1000000,1,8000000,"Cover basic services (water, electricity)",1,400000,1.75,Marginal Security,0
2393,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0,2,Work,1000000,0,,,1,500000,1.5,Marginal Security,0
2394,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Pension,1200000,0,,,0,,2.5,Moderate Insecurity,1
2395,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Pension,7000000,1,20000000,ns_nr__strong_e__no_leer__strong_,0,,1.0,Secure,0
2396,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,2000000,1,3000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",1,2000000,1.25,Secure,0
2397,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Work,1500000,1,4000000,Buy productive inputs,0,,3.25,Moderate Insecurity,1
2398,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,800000,1,4000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,2.25,Marginal Security,0
2399,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,500000,1,5000000,Other,1,300000,3.5,Severe Insecurity,1
2400,bolivar,cartagena_de_indias,13001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1000000,1,4000000,Buy food,0,,2.5,Moderate Insecurity,1
