,department,municipality,postal_code,household_size,organization_assistance,org__other,org__productive_support _social_program,org__education,org__non_food_products,org__health_benefits,org__basket_bonus_cupon_for_food,org__in_kind_food,org__money,government_assistance,gov__other,gov__productive_support _social_program,gov__education,gov__non_food_products,gov__health_benefits,gov__basket_bonus_cupon_for_food,gov__in_kind_food,gov__money,wfp_assistance,wfp__cash,wfp__bonus_coupon,wfp__in_species,num_person_income,income_source,total_income,has_debt,debt_amount,debt_reason,has_saved_money,ammount_saved,cari,cari_category,cari_insecurity
224,bogota_dc,bogota__d_c_,11001,8,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Pension,800000,1,1070000,Other,0,,2.5,Moderate Insecurity,1
225,bogota_dc,bogota__d_c_,11001,8,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Pension,800000,1,1070000,Other,0,,2.5,Moderate Insecurity,1
226,bogota_dc,bogota__d_c_,11001,8,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,3,Work,3000000,0,,,0,,2.5,Moderate Insecurity,1
227,bogota_dc,bogota__d_c_,11001,8,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,4,Pension,4000000,1,47000000,Other,0,,1.0,Secure,0
266,bogota_dc,bogota__d_c_,11001,8,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Work,1330000,1,600000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,2.75,Moderate Insecurity,1
426,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,4,Work,2000000,1,630000,Other,0,,2.0,Marginal Security,0
427,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,500000,1,6000000,Other,0,,2.5,Moderate Insecurity,1
428,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,3,Pension,2300000,1,20000000,Other,0,,1.75,Marginal Security,0
429,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,2,Pension,4000000,0,,,1,2000000,1.75,Marginal Security,0
430,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,3,Pension,2000000,0,,,0,,2.25,Marginal Security,0
431,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0.0,0,0,0,2,Work,2000000,1,15000000,ns_nr__strong_e__no_leer__strong_,0,,2.25,Marginal Security,0
492,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,2700000,0,,,1,1000000,1.75,Marginal Security,0
493,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,2700000,0,,,1,1000000,1.75,Marginal Security,0
494,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,Work,1000000,0,,,0,,1.75,Marginal Security,0
495,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,2000000,1,200000000,Other,0,,2.0,Marginal Security,0
496,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,800000,0,,,1,100000,1.75,Marginal Security,0
497,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,800000,0,,,1,100000,1.75,Marginal Security,0
498,bogota_dc,bogota__d_c_,11001,7,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,1200000,0,,,1,400000,1.75,Marginal Security,0
810,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,2,Pension,6000000,0,,,0,,1.0,Secure,0
811,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,6,Work,3000000,0,,,0,,1.0,Secure,0
812,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,Pension,4500000,0,,,0,,3.0,Moderate Insecurity,1
813,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,10000000,0,,,1,5000000,1.0,Secure,0
814,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,1400000,1,1000000,Pay school or education expenses,0,,2.25,Marginal Security,0
815,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,3000000,1,99,ns_nr__strong_e__no_leer__strong_,0,,1.75,Marginal Security,0
816,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0.0,0,0,0,4,Pension,2800000,1,25000000,Other,0,,2.25,Marginal Security,0
817,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,3,Work,3500000,0,,,1,2000000,1.25,Secure,0
818,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,3,Pension,3000000,1,5000000,Other,0,,2.5,Moderate Insecurity,1
819,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,10000000,1,50000000,Other,0,,1.0,Secure,0
955,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,2500000,0,,,0,,2.75,Moderate Insecurity,1
956,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,12000000,1,100000000,Other,0,,2.25,Marginal Security,0
957,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,5,Work,4500000,1,1500000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",1,2500000,1.25,Secure,0
958,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,4000000,0,,,0,,2.75,Moderate Insecurity,1
959,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1300000,1,16000000,Other,1,100000,1.75,Marginal Security,0
960,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1300000,1,16000000,Other,1,100000,1.75,Marginal Security,0
961,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,6000000,0,,,0,,1.0,Secure,0
962,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1400000,0,,,0,,2.75,Moderate Insecurity,1
963,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,1100000,0,,,0,,3.25,Moderate Insecurity,1
964,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,Pension,2100000,0,,,0,,3.5,Severe Insecurity,1
965,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0,2,Work,2500000,0,,,1,400000,2.0,Marginal Security,0
966,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,1417000,1,8000000,Other,0,,2.25,Marginal Security,0
967,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,"Other (income, chance, inheritance...)",850000,0,,,0,,2.75,Moderate Insecurity,1
968,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Work,2000000,0,,,1,1000000,1.0,Secure,0
969,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1000000,0,,,0,,2.25,Marginal Security,0
970,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,Work,1000000,1,100000,Buy food,0,,3.0,Moderate Insecurity,1
971,bogota_dc,bogota__d_c_,11001,6,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,6,Work,15000000,1,18000000,"Buy clothes, shoes",1,4000000,1.75,Marginal Security,0
1501,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1054000,1,1650000,Other,0,,3.0,Moderate Insecurity,1
1502,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,1054000,1,1650000,Other,0,,3.0,Moderate Insecurity,1
1503,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,Work,2000000,0,,,0,,2.0,Marginal Security,0
1504,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,6000000,1,300000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,1.5,Marginal Security,0
1505,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,Pension,7000000,0,,,1,300000,1.0,Secure,0
1506,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,6000000,1,1600000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",1,2000000,1.5,Marginal Security,0
1507,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,2000000,1,2000000,Cover health expenses,0,,3.25,Moderate Insecurity,1
1508,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,"Other (income, chance, inheritance...)", ,0,,,0,,1.5,Marginal Security,0
1509,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0.0,0,0,0,2,Work,2000000,1,3000000,Other,0,,1.75,Marginal Security,0
1510,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,2,"Other (income, chance, inheritance...)",900000,1,800000,Other,0,,2.25,Marginal Security,0
1511,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,1000000,0,,,0,,2.0,Marginal Security,0
1512,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,1000000,0,,,0,,2.0,Marginal Security,0
1513,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,4500000,0,,,0,,1.5,Marginal Security,0
1514,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,4500000,0,,,0,,1.5,Marginal Security,0
1515,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,2000000,1,10000000,Pay rent or house rent,0,,2.0,Marginal Security,0
1516,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,Work,1500000,1,5000000,Other,0,,1.75,Marginal Security,0
1517,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,4800000,0,,,0,,2.25,Marginal Security,0
1518,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,530000,0,,,0,,2.25,Marginal Security,0
1519,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,530000,0,,,0,,2.25,Marginal Security,0
1520,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,Pension,950000,0,,,0,,2.0,Marginal Security,0
1521,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,10000000,1,3000000,Other,1,5000000,1.0,Secure,0
1522,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,4000000,0,,,0,,1.0,Secure,0
1523,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,Work,1300000,0,,,0,,3.0,Moderate Insecurity,1
1524,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,Work,1300000,0,,,0,,3.0,Moderate Insecurity,1
1525,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,Work,6000000,0,,,0,,1.0,Secure,0
1526,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,2,Work,800000,0,,,0,,2.75,Moderate Insecurity,1
1527,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Pension,2000000,1,2000000,Other,0,,1.5,Marginal Security,0
1528,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,500000,ns_nr,,,0,,2.5,Moderate Insecurity,1
1529,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,500000,ns_nr,,,0,,2.5,Moderate Insecurity,1
1530,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,500000,ns_nr,,,0,,2.5,Moderate Insecurity,1
1531,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,5,Work,2000000,1,1000000,Pay school or education expenses,0,,1.75,Marginal Security,0
1532,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Work,3000000,0,,,0,,2.0,Marginal Security,0
1533,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,500000,0,,,0,,3.5,Severe Insecurity,1
1534,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,3000000,1,1500000,Other,0,,2.0,Marginal Security,0
1535,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,Work,5000000,1,300000000,Other,0,,1.5,Marginal Security,0
1769,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1800000,0,,,0,,2.25,Marginal Security,0
1770,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,3000000,1,20000000,Other,0,,1.75,Marginal Security,0
1771,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Remittances from migrants or help from family/friends,910000,0,,,0,,2.5,Moderate Insecurity,1
1772,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,10000000,0,,,1,5000000,2.0,Marginal Security,0
1773,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,1,0.0,0,0,0,3,Work,8000000,1,180000000,Other,0,,2.0,Marginal Security,0
1774,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,2300000,0,,,1,200000,2.0,Marginal Security,0
1775,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,700000,0,,,0,,2.5,Moderate Insecurity,1
1776,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,"Other (income, chance, inheritance...)",2500000,1,20000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",1,6000000,1.25,Secure,0
1777,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,2500000,1,99,Other,0,,2.0,Marginal Security,0
1778,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,3,Work,1600000,0,,,0,,2.25,Marginal Security,0
1779,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,3000000,0,,,0,,1.5,Marginal Security,0
1780,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0.0,0,0,0,2,Work,1300000,1,2500000,"Cover basic services (water, electricity)",0,,1.75,Marginal Security,0
1781,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,0.0,0,0,0,1,Work,2400000,0,,,1,3000000,1.25,Secure,0
1782,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,900000,0,,,0,,2.25,Marginal Security,0
1783,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,2500000,1,49000000,Pay rent or house rent,0,,2.25,Marginal Security,0
1784,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,2500000,1,1000000,Other,0,,1.75,Marginal Security,0
1785,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,3000000,0,,,0,,2.0,Marginal Security,0
1786,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,"Other (income, chance, inheritance...)",700000,0,,,1,1000000,1.5,Marginal Security,0
1787,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,800000,1,1000000,"Purchase of assets (house, apartment, car, motorcycle, household appliances, etc.)",0,,2.25,Marginal Security,0
1788,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,1000000,0,,,0,,1.75,Marginal Security,0
1789,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,1800000,1,50000000,Other,0,,2.0,Marginal Security,0
1790,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,Work,800000,1,1200000,Buy food,0,,2.5,Moderate Insecurity,1
1791,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,Work,500000,0,,,0,,1.75,Marginal Security,0
1792,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,Work,1100000,0,,,0,,1.5,Marginal Security,0
1793,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,2,Work,700000,1,500000,Buy food,1,60000,2.75,Moderate Insecurity,1
1794,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,4,Work,2000000,0,,,0,,1.75,Marginal Security,0
1795,bogota_dc,bogota__d_c_,11001,5,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3,Work,3000000,1,2000000,Pay school or education expenses,1,5000000,1.75,Marginal Security,0
2699,bogota_dc,bogota__d_c_,11001,4,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0,2,"Other (income, chance, inheritance...)",1000000,1,1000000,Other,0,,2.0,Marginal Security,0
2700,bogota_dc,bogota__d_c_,11001,4,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,4,Work,2000000,1,4000000,Buy food,0,,2.25,Marginal Security,0
2701,bogota_dc,bogota__d_c_,11001,4,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1,0.0,0,0,0,3,Pension,3000000,0,,,0,,2.0,Marginal Security,0
